results_id,total_number_of_criteria,total_solution_space,required_set,required_set_percentage,mcdm_technique,margine,margine_percentage,dataset_id,decision_id,preference_weight_1,preference_weight_2,preference_weight_3,accuracy,accuracy_bruteforce,all_top_k,CP1_removal,CP2_removal,CP3_removal,CP1_mean,CP1_std,CP1_min,CP1_25,CP1_50,CP1_75,CP1_max,CP2_mean,CP2_std,CP2_min,CP2_25,CP2_50,CP2_75,CP2_max,CP3_mean,CP3_std,CP3_min,CP3_25,CP3_50,CP3_75,CP3_max
9214,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [32]",89,10,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9215,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [32]",90,9,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9216,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [32]",91,8,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9217,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [0]",92,7,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9218,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [49]",93,6,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9219,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [49]",94,5,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9220,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [64]",95,4,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9221,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [16]",96,3,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9222,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [16]",97,2,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9223,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [16]",98,1,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9224,2,100,1,0.01,1,0,0,8,7,0.666667,0.333333,NULL,100,0,"TRADITIONAL: [75] : HEURISTIC: [75] : BRUTEFORCE_HEURISTIC: [16]",99,0,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9225,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [78]",0,99,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9226,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [25]",1,98,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9227,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",2,97,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9228,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",3,96,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9229,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",4,95,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9230,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",5,94,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9231,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",6,93,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9232,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",7,92,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9233,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",8,91,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9234,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",9,90,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9235,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",10,89,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9236,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",11,88,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9237,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",12,87,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9238,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",13,86,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9239,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",14,85,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9240,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",15,84,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9241,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",16,83,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9242,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [32]",17,82,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9243,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [32]",18,81,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9244,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",19,80,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9245,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",20,79,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9246,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",21,78,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9247,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",22,77,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9248,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",23,76,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9249,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",24,75,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9250,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",25,74,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9251,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",26,73,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9252,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",27,72,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9253,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",28,71,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9254,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",29,70,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9255,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",30,69,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9256,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",31,68,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9257,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",32,67,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9258,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",33,66,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9259,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [0]",34,65,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9260,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",35,64,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9261,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",36,63,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9262,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",37,62,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9263,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",38,61,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9264,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",39,60,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9265,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",40,59,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9266,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",41,58,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9267,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",42,57,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9268,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",43,56,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9269,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",44,55,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9270,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [49]",45,54,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9271,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [64]",46,53,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9272,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [16]",47,52,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9273,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [16]",48,51,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9274,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [16]",49,50,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9275,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",50,49,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9276,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",51,48,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9277,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",52,47,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9278,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",53,46,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9279,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",54,45,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9280,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",55,44,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9281,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,0,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [12]",56,43,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9282,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",57,42,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9283,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",58,41,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9284,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",59,40,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9285,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",60,39,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9286,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",61,38,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9287,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",62,37,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9288,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",63,36,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9289,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",64,35,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9290,2,100,1,0.01,1,0,0,8,8,0.375,0.625,NULL,0,100,"TRADITIONAL: [75] : HEURISTIC: [49] : BRUTEFORCE_HEURISTIC: [75]",65,34,NULL,0.53,0.28,0.01,0.28,0.55,0.75,0.99,0.52,0.28,0,0.33,0.51,0.77,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
